vehicle_id,start_time,end_time,duration_min,drop_gal,min_step_gal,pattern,n_negative_steps,cluster_id,cluster_count,is_hotspot,mid_time,is_train,y,duration_hours,duration_log,hod_sin,hod_cos,weekday,is_weekend,is_night,time_since_last_event_hours,is_first_event_of_day
WOL991,2025-03-03 21:39:39+00:00,2025-03-03 21:46:39+00:00,7.0,3.0,1.6400000000000006,short_4_10m_3gal,5,-1,6,0,2025-03-03 21:43:09+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.5628049276950688,0.8265897491271884,0,0,0,0.0,0
WOL991,2025-03-04 09:50:04+00:00,2025-03-04 09:54:04+00:00,4.0,5.6299999999999955,1.9750000000000083,short_4_10m_3gal,4,-1,5,0,2025-03-04 09:52:04+00:00,False,1,0.06666666666666667,1.6094379124341003,0.5299192642332049,-0.848048096156426,1,0,0,12.17361111111111,1
WOL991,2025-03-04 16:26:28+00:00,2025-03-04 16:33:28+00:00,7.0,2.3300000000000125,1.1400000000000006,short_4_10m_3gal,5,0,8,1,2025-03-04 16:29:58+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.9222009716704517,-0.38671096163682095,1,0,0,6.6066666666666665,0
WOL991,2025-03-04 16:26:28+00:00,2025-03-04 16:41:28+00:00,15.0,2.3300000000000125,1.1400000000000006,extended_15m_6gal,5,0,16,1,2025-03-04 16:33:58+00:00,False,0,0.25,2.772588722239781,-0.9288095528719243,-0.3705574375098359,1,0,0,0.0,0
WOL991,2025-03-05 08:37:54+00:00,2025-03-05 08:41:54+00:00,4.0,1.7000000000000028,1.1500000000000057,short_4_10m_3gal,3,-1,5,0,2025-03-05 08:39:54+00:00,False,0,0.06666666666666667,1.6094379124341003,0.7688418320734596,-0.6394390019805847,2,0,0,16.190555555555555,1
WOL991,2025-03-05 09:43:21+00:00,2025-03-05 09:47:21+00:00,4.0,2.3200000000000074,1.1600000000000108,short_4_10m_3gal,2,-1,5,0,2025-03-05 09:45:21+00:00,False,0,0.06666666666666667,1.6094379124341003,0.5555702330196025,-0.831469612302545,2,0,0,1.0908333333333333,0
WOL991,2025-03-05 09:43:21+00:00,2025-03-05 09:52:21+00:00,9.0,2.3200000000000074,1.1600000000000108,short_4_10m_3gal,2,-1,10,0,2025-03-05 09:47:51+00:00,False,0,0.15,2.302585092994046,0.5482932295199138,-0.8362861558477596,2,0,0,0.0,0
WOL991,2025-03-05 09:43:21+00:00,2025-03-05 10:02:21+00:00,19.0,2.3200000000000074,1.1600000000000108,extended_15m_6gal,2,-1,20,0,2025-03-05 09:52:51+00:00,False,0,0.31666666666666665,2.995732273553991,0.5299192642332049,-0.848048096156426,2,0,0,0.0,0
WOL991,2025-03-05 09:43:21+00:00,2025-03-05 10:22:21+00:00,39.0,2.3200000000000074,1.1600000000000108,extended_15m_6gal,2,-1,40,0,2025-03-05 10:02:51+00:00,False,0,0.65,3.6888794541139363,0.49242356010346716,-0.8703556959398997,2,0,0,0.0,0
WOL991,2025-03-05 09:45:21+00:00,2025-03-05 09:49:21+00:00,4.0,2.3200000000000074,1.1600000000000108,short_4_10m_3gal,2,-1,5,0,2025-03-05 09:47:21+00:00,False,0,0.06666666666666667,1.6094379124341003,0.5482932295199138,-0.8362861558477596,2,0,0,0.03333333333333333,0
WOL991,2025-03-05 19:18:54+00:00,2025-03-05 19:22:54+00:00,4.0,3.77000000000001,1.885000000000005,short_4_10m_3gal,2,101,5,1,2025-03-05 19:20:54+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9396926207859085,0.34202014332566816,2,0,0,9.559166666666666,0
WOL991,2025-03-06 09:19:13+00:00,2025-03-06 09:23:13+00:00,4.0,2.6400000000000006,1.085000000000008,short_4_10m_3gal,3,124,5,1,2025-03-06 09:21:13+00:00,False,0,0.06666666666666667,1.6094379124341003,0.6394390019805848,-0.7688418320734595,3,0,0,14.005277777777778,1
WOL991,2025-03-10 16:30:43+00:00,2025-03-10 16:36:43+00:00,6.0,5.0,1.1550000000000011,short_4_10m_3gal,5,-1,7,0,2025-03-10 16:33:43+00:00,False,0,0.1,1.9459101490553132,-0.9288095528719243,-0.3705574375098359,0,0,0,103.19166666666666,1
WOL991,2025-03-10 16:33:43+00:00,2025-03-10 16:37:43+00:00,4.0,3.25,1.1550000000000011,short_4_10m_3gal,3,-1,5,0,2025-03-10 16:35:43+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9320078692827984,-0.3624380382837018,0,0,0,0.05,0
WOL991,2025-03-10 18:28:11+00:00,2025-03-10 19:28:18+00:00,60.11666666666667,6.359999999999999,3.569999999999993,postjourney_off,3,-1,3,0,2025-03-10 18:58:14.500000+00:00,False,0,1.0019444444444445,4.1127846058492254,-0.968147640378108,0.2503800040544406,0,0,0,1.9077777777777778,0
WOL991,2025-03-10 19:39:56+00:00,2025-03-10 19:44:56+00:00,5.0,1.6749999999999972,1.4300000000000068,short_4_10m_3gal,2,-1,6,0,2025-03-10 19:42:26+00:00,False,0,0.08333333333333333,1.791759469228055,-0.9025852843498607,0.4305110968082948,0,0,0,1.1958333333333333,0
WOL991,2025-03-11 15:46:06+00:00,2025-03-11 15:51:06+00:00,5.0,6.659999999999982,2.575000000000003,short_4_10m_3gal,4,17,4,1,2025-03-11 15:48:36+00:00,False,0,0.08333333333333333,1.791759469228055,-0.838670567945424,-0.544639035015027,1,0,0,20.102777777777778,1
WOL991,2025-03-12 11:00:19+00:00,2025-03-12 11:29:19+00:00,29.0,17.110000000000014,1.9899999999999949,extended_15m_6gal,16,-1,25,0,2025-03-12 11:14:49+00:00,False,0,0.48333333333333334,3.4011973816621555,0.19936793441719725,-0.9799247046208296,2,0,0,19.236944444444443,1
WOL991,2025-03-12 11:00:19+00:00,2025-03-12 11:09:19+00:00,9.0,3.470000000000013,1.460000000000008,short_4_10m_3gal,6,-1,10,0,2025-03-12 11:04:49+00:00,False,0,0.15,2.302585092994046,0.24192189559966817,-0.9702957262759964,2,0,0,0.0,0
WOL991,2025-03-12 11:01:19+00:00,2025-03-12 11:05:19+00:00,4.0,2.460000000000022,1.460000000000008,short_4_10m_3gal,3,-1,5,0,2025-03-12 11:03:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.2461532930289928,-0.9692309097067544,2,0,0,0.016666666666666666,0
WOL991,2025-03-12 11:03:19+00:00,2025-03-12 11:13:19+00:00,10.0,4.510000000000005,1.460000000000008,short_4_10m_3gal,7,-1,11,0,2025-03-12 11:08:19+00:00,False,0,0.16666666666666666,2.3978952727983707,0.2249510543438652,-0.9743700647852351,2,0,0,0.03333333333333333,0
WOL991,2025-03-12 11:03:19+00:00,2025-03-12 11:07:19+00:00,4.0,2.6200000000000045,1.460000000000008,short_4_10m_3gal,4,-1,5,0,2025-03-12 11:05:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.23768589232617293,-0.9713420698132614,2,0,0,0.0,0
WOL991,2025-03-12 11:11:19+00:00,2025-03-12 11:21:19+00:00,10.0,3.9299999999999926,1.9899999999999949,short_4_10m_3gal,4,-1,9,0,2025-03-12 11:16:19+00:00,False,0,0.16666666666666666,2.3978952727983707,0.19080899537654497,-0.981627183447664,2,0,0,0.13333333333333333,0
WOL991,2025-03-12 11:15:19+00:00,2025-03-12 11:25:19+00:00,10.0,7.752499999999998,1.9899999999999949,short_4_10m_3gal,5,-1,6,0,2025-03-12 11:20:19+00:00,False,0,0.16666666666666666,2.3978952727983707,0.17364817766693028,-0.984807753012208,2,0,0,0.06666666666666667,0
WOL991,2025-03-12 11:17:19+00:00,2025-03-12 11:21:19+00:00,4.0,2.1499999999999915,1.9899999999999949,short_4_10m_3gal,2,-1,3,0,2025-03-12 11:19:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.17794354547384186,-0.9840406976462909,2,0,0,0.03333333333333333,0
WOL991,2025-03-12 11:19:19+00:00,2025-03-12 11:29:19+00:00,10.0,11.86,1.9899999999999949,short_4_10m_3gal,8,-1,6,0,2025-03-12 11:24:19+00:00,False,0,0.16666666666666666,2.3978952727983707,0.15643446504023054,-0.9876883405951378,2,0,0,0.03333333333333333,0
WOL991,2025-03-12 11:19:19+00:00,2025-03-12 11:23:19+00:00,4.0,4.017499999999984,1.9899999999999949,short_4_10m_3gal,3,0,4,1,2025-03-12 11:21:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.16934950384902525,-0.9855560590580776,2,0,0,0.0,0
WOL991,2025-03-12 11:21:19+00:00,2025-03-12 11:25:19+00:00,4.0,7.592500000000001,1.9899999999999949,short_4_10m_3gal,4,0,4,1,2025-03-12 11:23:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.16074256560382638,-0.9869963665602318,2,0,0,0.03333333333333333,0
WOL991,2025-03-12 11:23:19+00:00,2025-03-12 11:27:19+00:00,4.0,7.469999999999999,1.8675000000000068,short_4_10m_3gal,4,-1,3,0,2025-03-12 11:25:19+00:00,False,0,0.06666666666666667,1.6094379124341003,0.15212338618991708,-0.9883615104677607,2,0,0,0.03333333333333333,0
WOL991,2025-03-12 11:24:19+00:00,2025-03-12 11:30:19+00:00,6.0,7.842500000000015,1.8675000000000068,short_4_10m_3gal,5,-1,6,0,2025-03-12 11:27:19+00:00,False,0,0.1,1.9459101490553132,0.1434926219911798,-0.9896513868196701,2,0,0,0.016666666666666666,0
WOL991,2025-03-12 13:06:31+00:00,2025-03-12 13:13:31+00:00,7.0,2.1099999999999994,1.5,short_4_10m_3gal,2,-1,5,0,2025-03-12 13:10:01+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.30070579950427306,-0.9537169507482269,2,0,0,1.7033333333333334,0
WOL991,2025-03-12 17:20:56+00:00,2025-03-12 17:36:54+00:00,15.966666666666667,5.570000000000007,1.2099999999999935,extended_15m_6gal,7,0,10,1,2025-03-12 17:28:55+00:00,False,0,0.26611111111111113,2.8312506348883675,-0.9902680687415703,-0.13917310096006583,2,0,0,4.240277777777778,0
WOL991,2025-03-12 17:20:56+00:00,2025-03-12 17:27:54+00:00,6.966666666666667,4.140000000000001,1.2099999999999935,short_4_10m_3gal,5,0,8,1,2025-03-12 17:24:25+00:00,False,0,0.11611111111111111,2.075266170269355,-0.9876883405951377,-0.15643446504023104,2,0,0,0.0,0
WOL991,2025-03-12 17:24:54+00:00,2025-03-12 17:31:54+00:00,7.0,2.0999999999999943,1.2099999999999935,short_4_10m_3gal,3,0,6,1,2025-03-12 17:28:24+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.9902680687415703,-0.13917310096006583,2,0,0,0.0661111111111111,0
WOL991,2025-03-12 17:40:30+00:00,2025-03-12 19:41:49+00:00,121.31666666666666,6.400000000000006,3.1599999999999966,postjourney_off,4,-1,5,0,2025-03-12 18:41:09.500000+00:00,False,1,2.0219444444444443,4.8066133103229625,-0.984040697646291,0.1779435454738411,2,0,0,0.26,0
WOL991,2025-03-12 17:40:30+00:00,2025-03-12 22:41:49+00:00,301.31666666666666,6.400000000000006,3.1599999999999966,postjourney_off,4,-1,8,0,2025-03-12 20:11:09.500000+00:00,False,1,5.021944444444444,5.711475033135868,-0.8410390129643925,0.5409744713679937,2,0,0,0.0,0
WOL991,2025-03-12 17:40:30+00:00,2025-03-13 03:47:11+00:00,606.6833333333333,6.400000000000006,3.1599999999999966,postjourney_off,4,-1,13,0,2025-03-12 22:43:50.500000+00:00,False,1,10.111388888888888,6.40965391295204,-0.3296906452627879,0.944089020392784,2,0,1,0.0,0
WOL991,2025-03-12 17:41:30+00:00,2025-03-12 18:41:49+00:00,60.31666666666667,6.219999999999999,3.1599999999999966,postjourney_off,3,-1,3,0,2025-03-12 18:11:39.500000+00:00,False,1,1.005277777777778,4.116051692882674,-0.9988483864849507,0.04797812852134433,2,0,0,0.016666666666666666,0
WOL991,2025-03-13 11:13:51+00:00,2025-03-13 11:17:51+00:00,4.0,3.3000000000000114,1.8799999999999957,short_4_10m_3gal,2,116,5,1,2025-03-13 11:15:51+00:00,False,0,0.06666666666666667,1.6094379124341003,0.19509032201612816,-0.9807852804032304,3,0,0,17.539166666666667,1
WOL991,2025-03-13 15:54:41+00:00,2025-03-13 15:59:41+00:00,5.0,3.1099999999999994,1.480000000000004,short_4_10m_3gal,3,-1,6,0,2025-03-13 15:57:11+00:00,False,0,0.08333333333333333,1.791759469228055,-0.8594064115014524,-0.5112930860770526,3,0,0,4.680555555555555,0
WOL991,2025-03-13 18:36:34+00:00,2025-03-13 18:40:34+00:00,4.0,3.6800000000000073,1.8400000000000036,short_4_10m_3gal,2,-1,5,0,2025-03-13 18:38:34+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9862856015372315,0.16504760586067693,3,0,0,2.6980555555555554,0
WOL991,2025-03-13 18:43:32+00:00,2025-03-13 18:48:32+00:00,5.0,6.079999999999984,2.0,short_4_10m_3gal,4,17,6,1,2025-03-13 18:46:02+00:00,False,0,0.08333333333333333,1.791759469228055,-0.9799247046208297,0.19936793441719694,3,0,0,0.11611111111111111,0
WOL991,2025-03-13 18:52:26+00:00,2025-03-13 18:57:26+00:00,5.0,8.500000000000014,3.780000000000001,short_4_10m_3gal,4,-1,6,0,2025-03-13 18:54:56+00:00,False,0,0.08333333333333333,1.791759469228055,-0.9723699203976768,0.23344536385590478,3,0,0,0.14833333333333334,0
WOL991,2025-03-14 13:35:05+00:00,2025-03-14 13:41:05+00:00,6.0,3.1300000000000097,1.8599999999999997,short_4_10m_3gal,4,95,7,1,2025-03-14 13:38:05+00:00,False,0,0.1,1.9459101490553132,-0.41469324265623897,-0.9099612708765432,4,0,0,18.710833333333333,1
WOL991,2025-03-14 17:24:12+00:00,2025-03-14 17:39:12+00:00,15.0,5.820000000000007,1.8800000000000097,extended_15m_6gal,7,-1,16,0,2025-03-14 17:31:42+00:00,False,0,0.25,2.772588722239781,-0.992004949679715,-0.12619896913583006,4,0,0,3.818611111111111,0
WOL991,2025-03-14 17:24:12+00:00,2025-03-14 17:31:12+00:00,7.0,3.1599999999999966,1.4399999999999975,short_4_10m_3gal,4,-1,8,0,2025-03-14 17:27:42+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.9896513868196702,-0.1434926219911794,4,0,0,0.0,0
WOL991,2025-03-14 17:27:12+00:00,2025-03-14 17:33:12+00:00,6.0,2.2199999999999847,1.4399999999999975,short_4_10m_3gal,3,-1,7,0,2025-03-14 17:30:12+00:00,False,0,0.1,1.9459101490553132,-0.9914448613738104,-0.13052619222005163,4,0,0,0.05,0
WOL991,2025-03-14 17:29:12+00:00,2025-03-14 17:36:12+00:00,7.0,2.4099999999999966,1.4399999999999975,short_4_10m_3gal,4,-1,8,0,2025-03-14 17:32:42+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.9925461516413221,-0.12186934340514717,4,0,0,0.03333333333333333,0
WOL991,2025-03-14 17:31:12+00:00,2025-03-14 17:41:12+00:00,10.0,4.1000000000000085,1.8800000000000097,short_4_10m_3gal,4,-1,11,0,2025-03-14 17:36:12+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.9945218953682734,-0.10452846326765336,4,0,0,0.03333333333333333,0
WOL991,2025-03-14 17:35:12+00:00,2025-03-14 17:39:12+00:00,4.0,2.660000000000011,1.8800000000000097,short_4_10m_3gal,3,-1,5,0,2025-03-14 17:37:12+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9949685182509117,-0.10018806161207644,4,0,0,0.06666666666666667,0
WOL991,2025-03-14 17:35:12+00:00,2025-03-14 17:44:12+00:00,9.0,2.660000000000011,1.8800000000000097,short_4_10m_3gal,3,-1,10,0,2025-03-14 17:39:42+00:00,False,0,0.15,2.302585092994046,-0.9958049275746617,-0.09150161866340308,4,0,0,0.0,0
WOL991,2025-03-14 17:46:12+00:00,2025-03-14 17:52:12+00:00,6.0,3.780000000000001,1.6899999999999975,short_4_10m_3gal,3,0,4,1,2025-03-14 17:49:12+00:00,False,0,0.1,1.9459101490553132,-0.9988483864849507,-0.0479781285213447,4,0,0,0.18333333333333332,0
WOL991,2025-03-14 17:48:12+00:00,2025-03-14 17:58:12+00:00,10.0,4.109999999999999,1.6899999999999975,short_4_10m_3gal,5,-1,9,0,2025-03-14 17:53:12+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.9995335908367129,-0.030538513209822718,4,0,0,0.03333333333333333,0
WOL991,2025-03-14 17:49:12+00:00,2025-03-14 17:53:12+00:00,4.0,2.0900000000000034,1.6400000000000006,short_4_10m_3gal,2,-1,4,0,2025-03-14 17:51:12+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9992290362407229,-0.039259815759068124,4,0,0,0.016666666666666666,0
WOL991,2025-03-15 08:50:13+00:00,2025-03-15 08:57:13+00:00,7.0,1.5200000000000102,1.1700000000000017,short_4_10m_3gal,2,-1,8,0,2025-03-15 08:53:43+00:00,False,0,0.11666666666666667,2.0794415416798357,0.7283709698824006,-0.6851829903263589,5,1,0,15.016944444444444,1
WOL991,2025-03-15 08:59:07+00:00,2025-03-15 09:07:07+00:00,8.0,4.549999999999983,1.7399999999999949,short_4_10m_3gal,5,0,9,1,2025-03-15 09:03:07+00:00,False,0,0.13333333333333333,2.1972245773362196,0.6977904598416802,-0.7163019434246543,5,1,0,0.14833333333333334,0
WOL991,2025-03-15 12:27:57+00:00,2025-03-15 12:36:57+00:00,9.0,5.849999999999994,1.9899999999999949,short_4_10m_3gal,7,-1,8,0,2025-03-15 12:32:27+00:00,False,0,0.15,2.302585092994046,-0.13917310096006552,-0.9902680687415703,5,1,0,3.4805555555555556,0
WOL991,2025-03-15 12:27:57+00:00,2025-03-15 12:31:57+00:00,4.0,3.5999999999999943,1.1650000000000065,short_4_10m_3gal,4,-1,5,0,2025-03-15 12:29:57+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.12619896913582931,-0.9920049496797151,5,1,0,0.0,0
WOL991,2025-03-15 12:30:57+00:00,2025-03-15 12:34:57+00:00,4.0,2.450000000000003,1.1650000000000065,short_4_10m_3gal,3,-1,5,0,2025-03-15 12:32:57+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.13917310096006552,-0.9902680687415703,5,1,0,0.05,0
WOL991,2025-03-15 12:32:57+00:00,2025-03-15 12:36:57+00:00,4.0,2.25,1.9899999999999949,short_4_10m_3gal,3,-1,3,0,2025-03-15 12:34:57+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.14780941112961016,-0.9890158633619169,5,1,0,0.03333333333333333,0
WOL991,2025-03-17 08:02:38+00:00,2025-03-17 08:06:38+00:00,4.0,1.1699999999999875,1.039999999999992,short_4_10m_3gal,2,-1,5,0,2025-03-17 08:04:38+00:00,False,0,0.06666666666666667,1.6094379124341003,0.8571673007021126,-0.5150380749100538,0,0,0,43.49472222222222,1
WOL991,2025-03-18 16:20:54+00:00,2025-03-18 16:24:54+00:00,4.0,3.680000000000007,1.5700000000000074,short_4_10m_3gal,3,17,4,1,2025-03-18 16:22:54+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9099612708765431,-0.41469324265623925,1,0,0,32.30444444444444,1
WOL991,2025-03-18 17:36:01+00:00,2025-03-18 17:40:01+00:00,4.0,3.1299999999999955,1.6099999999999994,short_4_10m_3gal,2,29,5,1,2025-03-18 17:38:01+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9953961983671787,-0.09584575252022441,1,0,0,1.2519444444444445,0
WOL991,2025-03-19 06:41:39+00:00,2025-03-19 06:45:39+00:00,4.0,2.299999999999997,1.8499999999999943,short_4_10m_3gal,2,-1,5,0,2025-03-19 06:43:39+00:00,False,0,0.06666666666666667,1.6094379124341003,0.9824503977255097,-0.18652403600873466,2,0,0,13.09388888888889,1
WOL991,2025-03-19 06:43:39+00:00,2025-03-19 06:47:39+00:00,4.0,2.299999999999997,1.8499999999999943,short_4_10m_3gal,2,-1,5,0,2025-03-19 06:45:39+00:00,False,0,0.06666666666666667,1.6094379124341003,0.9807852804032304,-0.1950903220161282,2,0,0,0.03333333333333333,0
WOL991,2025-03-19 11:01:44+00:00,2025-03-19 11:19:59+00:00,18.25,1.2999999999999972,1.1799999999999926,extended_15m_6gal,2,-1,21,0,2025-03-19 11:10:51.500000+00:00,False,0,0.30416666666666664,2.9575110607337933,0.21643961393810318,-0.9762960071199333,2,0,0,4.301388888888889,0
WOL991,2025-03-19 13:36:15+00:00,2025-03-19 14:01:15+00:00,25.0,16.65000000000002,3.4150000000000063,extended_15m_6gal,20,-1,18,0,2025-03-19 13:48:45+00:00,False,0,0.4166666666666667,3.258096538021482,-0.4539904997395471,-0.8910065241883677,2,0,0,2.575277777777778,0
WOL991,2025-03-19 13:36:15+00:00,2025-03-19 13:45:15+00:00,9.0,5.540000000000006,1.0999999999999943,short_4_10m_3gal,9,-1,7,0,2025-03-19 13:40:45+00:00,False,0,0.15,2.302585092994046,-0.4226182617406993,-0.90630778703665,2,0,0,0.0,0
WOL991,2025-03-19 13:37:15+00:00,2025-03-19 13:41:15+00:00,4.0,4.070000000000007,1.0999999999999943,short_4_10m_3gal,5,-1,5,0,2025-03-19 13:39:15+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.4186597375374282,-0.9081431738250813,2,0,0,0.016666666666666666,0
WOL991,2025-03-19 13:39:15+00:00,2025-03-19 13:49:15+00:00,10.0,6.170000000000002,1.0999999999999943,short_4_10m_3gal,10,0,7,1,2025-03-19 13:44:15+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.43837114678907707,-0.8987940462991671,2,0,0,0.03333333333333333,0
WOL991,2025-03-19 13:39:15+00:00,2025-03-19 13:43:15+00:00,4.0,2.259999999999991,1.0999999999999943,short_4_10m_3gal,5,-1,4,0,2025-03-19 13:41:15+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.4265687399014583,-0.904455145454368,2,0,0,0.0,0
WOL991,2025-03-19 13:44:15+00:00,2025-03-19 13:50:15+00:00,6.0,3.910000000000011,1.0900000000000034,short_4_10m_3gal,5,0,7,1,2025-03-19 13:47:15+00:00,False,0,0.1,1.9459101490553132,-0.45009844103743474,-0.8929789434111371,2,0,0,0.08333333333333333,0
WOL991,2025-03-19 13:45:15+00:00,2025-03-19 13:55:15+00:00,10.0,10.850000000000009,3.4150000000000063,short_4_10m_3gal,7,0,6,1,2025-03-19 13:50:15+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.46174861323503413,-0.8870108331782216,2,0,0,0.016666666666666666,0
WOL991,2025-03-19 13:48:15+00:00,2025-03-19 13:52:15+00:00,4.0,2.470000000000013,1.0900000000000034,short_4_10m_3gal,3,0,3,1,2025-03-19 13:50:15+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.46174861323503413,-0.8870108331782216,2,0,0,0.05,0
WOL991,2025-03-19 13:49:15+00:00,2025-03-19 13:59:15+00:00,10.0,9.16000000000001,3.4150000000000063,short_4_10m_3gal,7,-1,9,0,2025-03-19 13:54:15+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.477158760259608,-0.8788171126619656,2,0,0,0.016666666666666666,0
WOL991,2025-03-19 13:50:15+00:00,2025-03-19 13:54:15+00:00,4.0,3.7049999999999983,3.414999999999992,short_4_10m_3gal,2,-1,4,0,2025-03-19 13:52:15+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.46947156278589086,-0.8829475928589269,2,0,0,0.016666666666666666,0
WOL991,2025-03-19 13:52:15+00:00,2025-03-19 13:56:15+00:00,4.0,7.710000000000008,3.4150000000000063,short_4_10m_3gal,4,-1,5,0,2025-03-19 13:54:15+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.477158760259608,-0.8788171126619656,2,0,0,0.03333333333333333,0
WOL991,2025-03-19 13:54:15+00:00,2025-03-19 14:01:15+00:00,7.0,8.030000000000001,3.4150000000000063,short_4_10m_3gal,7,-1,8,0,2025-03-19 13:57:45+00:00,False,0,0.11666666666666667,2.0794415416798357,-0.48862124149695463,-0.8724960070727973,2,0,0,0.03333333333333333,0
WOL991,2025-03-19 20:18:12+00:00,2025-03-19 22:19:24+00:00,121.2,12.659999999999997,6.640000000000001,postjourney_off,4,-1,5,0,2025-03-19 21:18:48+00:00,False,1,2.02,4.805659046737495,-0.6494480483301834,0.760405965600031,2,0,0,6.399166666666667,0
WOL991,2025-03-19 20:18:12+00:00,2025-03-20 01:19:24+00:00,301.2,12.659999999999997,6.640000000000001,postjourney_off,4,-1,8,0,2025-03-19 22:48:48+00:00,False,1,5.02,5.711089049838639,-0.3090169943749468,0.9510565162951538,2,0,1,0.0,0
WOL991,2025-03-19 20:19:12+00:00,2025-03-20 06:18:44+00:00,599.5333333333333,12.659999999999997,6.640000000000001,postjourney_off,4,-1,13,0,2025-03-20 01:18:58+00:00,False,1,9.992222222222221,6.397818149277262,0.3338068592337709,0.9426414910921784,3,0,1,0.016666666666666666,0
WOL991,2025-03-19 20:19:12+00:00,2025-03-19 21:19:24+00:00,60.2,12.259999999999991,6.640000000000001,postjourney_off,3,-1,3,0,2025-03-19 20:49:18+00:00,False,1,1.0033333333333334,4.11414718951828,-0.7402181274868326,0.6723668074346675,2,0,0,0.0,0
WOL991,2025-03-19 21:19:24+00:00,2025-03-19 22:19:24+00:00,60.0,7.040000000000006,6.640000000000001,postjourney_off,2,-1,2,0,2025-03-19 21:49:24+00:00,False,0,1.0,4.110873864173311,-0.540974471367994,0.8410390129643923,2,0,0,1.0033333333333334,0
WOL991,2025-03-20 07:53:51+00:00,2025-03-20 08:01:51+00:00,8.0,14.469999999999999,4.206666666666678,short_4_10m_3gal,4,11,9,1,2025-03-20 07:57:51+00:00,False,0,0.13333333333333333,2.1972245773362196,0.8724960070727973,-0.4886212414969547,3,0,0,10.574166666666667,1
WOL991,2025-03-20 07:56:51+00:00,2025-03-20 08:04:51+00:00,8.0,8.413333333333327,4.206666666666678,short_4_10m_3gal,2,11,9,1,2025-03-20 08:00:51+00:00,False,0,0.13333333333333333,2.1972245773362196,0.8660254037844387,-0.4999999999999998,3,0,0,0.05,0
WOL991,2025-03-20 13:26:13+00:00,2025-03-20 13:31:13+00:00,5.0,3.3499999999999943,1.509999999999991,short_4_10m_3gal,4,84,6,1,2025-03-20 13:28:43+00:00,False,0,0.08333333333333333,1.791759469228055,-0.37460659341591157,-0.9271838545667875,3,0,0,5.489444444444445,0
WOL991,2025-03-20 17:11:30+00:00,2025-03-20 17:15:30+00:00,4.0,2.5600000000000165,1.9300000000000068,short_4_10m_3gal,2,-1,5,0,2025-03-20 17:13:30+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9790454724845837,-0.2036417511401782,3,0,0,3.754722222222222,0
WOL991,2025-03-20 17:40:14+00:00,2025-03-20 17:50:14+00:00,10.0,5.540000000000006,1.9599999999999935,short_4_10m_3gal,6,-1,11,0,2025-03-20 17:45:14+00:00,False,0,0.16666666666666666,2.3978952727983707,-0.9978589232386035,-0.06540312923014273,3,0,0,0.47888888888888886,0
WOL991,2025-03-20 17:41:14+00:00,2025-03-20 17:45:14+00:00,4.0,2.600000000000008,1.9599999999999935,short_4_10m_3gal,4,-1,5,0,2025-03-20 17:43:14+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9972501850994856,-0.07410849019540013,3,0,0,0.016666666666666666,0
WOL991,2025-03-20 17:43:14+00:00,2025-03-20 17:47:14+00:00,4.0,2.415000000000006,1.9599999999999935,short_4_10m_3gal,3,-1,5,0,2025-03-20 17:45:14+00:00,False,0,0.06666666666666667,1.6094379124341003,-0.9978589232386035,-0.06540312923014273,3,0,0,0.03333333333333333,0
WOL991,2025-03-20 17:44:14+00:00,2025-03-20 17:53:14+00:00,9.0,5.170000000000002,1.9599999999999935,short_4_10m_3gal,4,-1,10,0,2025-03-20 17:48:44+00:00,False,0,0.15,2.302585092994046,-0.9986295347545739,-0.052335956242943425,3,0,0,0.016666666666666666,0
